Time,rnti,SFN,nb_cce,ncce,L,format,nof_bits,preamble,ta,dci_payload
1666257036184,57333,8782,15.0,0.0,8.0,6.0,45.0,3.0,3.0,000000000000000001000001100001000000000001000
1666257036185,0,8783,,,,,,,,
1666257036186,0,8784,,,,,,,,
1666257036187,54519,8785,15.0,0.0,8.0,6.0,45.0,48.0,8.0,000010000000000000000010000000010000000001010
1666257036187,65535,8785,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036188,0,8786,,,,,,,,
1666257036189,0,8787,,,,,,,,
1666257036190,0,8788,,,,,,,,
1666257036191,0,8789,,,,,,,,
1666257036192,0,8790,,,,,,,,
1666257036193,0,8791,,,,,,,,
1666257036194,0,8792,,,,,,,,
1666257036195,0,8793,,,,,,,,
1666257036196,0,8794,,,,,,,,
1666257036197,0,8795,,,,,,,,
1666257036198,0,8796,,,,,,,,
1666257036199,0,8797,,,,,,,,
1666257036200,0,8798,,,,,,,,
1666257036201,0,8799,,,,,,,,
1666257036202,0,8800,,,,,,,,
1666257036203,65535,8801,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257036204,0,8802,,,,,,,,
1666257036205,0,8803,,,,,,,,
1666257036206,0,8804,,,,,,,,
1666257036207,65535,8805,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036208,0,8806,,,,,,,,
1666257036209,0,8807,,,,,,,,
1666257036210,0,8808,,,,,,,,
1666257036211,65534,8809,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257036212,0,8810,,,,,,,,
1666257036213,0,8811,,,,,,,,
1666257036214,65535,8812,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257036215,0,8813,,,,,,,,
1666257036216,0,8814,,,,,,,,
1666257036217,0,8815,,,,,,,,
1666257036218,0,8816,,,,,,,,
1666257036219,0,8817,,,,,,,,
1666257036220,0,8818,,,,,,,,
1666257036221,0,8819,,,,,,,,
1666257036222,65535,8820,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257036223,0,8821,,,,,,,,
1666257036224,0,8822,,,,,,,,
1666257036225,0,8823,,,,,,,,
1666257036226,0,8824,,,,,,,,
1666257036227,65535,8825,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036228,0,8826,,,,,,,,
1666257036229,0,8827,,,,,,,,
1666257036230,0,8828,,,,,,,,
1666257036231,0,8829,,,,,,,,
1666257036232,0,8830,,,,,,,,
1666257036233,0,8831,,,,,,,,
1666257036234,0,8832,,,,,,,,
1666257036235,0,8833,,,,,,,,
1666257036236,0,8834,,,,,,,,
1666257036237,0,8835,,,,,,,,
1666257036238,0,8836,,,,,,,,
1666257036239,0,8837,,,,,,,,
1666257036240,0,8838,,,,,,,,
1666257036241,0,8839,,,,,,,,
1666257036242,65535,8840,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257036242,18863,8840,15.0,12.0,2.0,0.0,27.0,27.0,2.0,000000000110011110100100010
1666257036243,0,8841,,,,,,,,
1666257036244,0,8842,,,,,,,,
1666257036245,0,8843,,,,,,,,
1666257036246,0,8844,,,,,,,,
1666257036247,65535,8845,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036247,31355,8845,40.0,16.0,2.0,0.0,28.0,29.0,3.0,0000000110100011101001000100
1666257036248,0,8846,,,,,,,,
1666257036249,0,8847,,,,,,,,
1666257036250,0,8848,,,,,,,,
1666257036251,65534,8849,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257036252,19379,8850,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000100110101110110100010
1666257036253,0,8851,,,,,,,,
1666257036254,0,8852,,,,,,,,
1666257036255,0,8853,,,,,,,,
1666257036256,0,8854,,,,,,,,
1666257036257,0,8855,,,,,,,,
1666257036258,0,8856,,,,,,,,
1666257036259,0,8857,,,,,,,,
1666257036260,0,8858,,,,,,,,
1666257036261,0,8859,,,,,,,,
1666257036262,0,8860,,,,,,,,
1666257036263,0,8861,,,,,,,,
1666257036264,0,8862,,,,,,,,
1666257036265,0,8863,,,,,,,,
1666257036266,0,8864,,,,,,,,
1666257036267,65535,8865,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036268,0,8866,,,,,,,,
1666257036269,0,8867,,,,,,,,
1666257036270,0,8868,,,,,,,,
1666257036271,0,8869,,,,,,,,
1666257036272,54519,8870,15.0,0.0,8.0,0.0,28.0,48.0,8.0,0000000100111111101011000010
1666257036273,0,8871,,,,,,,,
1666257036274,0,8872,,,,,,,,
1666257036275,0,8873,,,,,,,,
1666257036276,0,8874,,,,,,,,
1666257036277,0,8875,,,,,,,,
1666257036278,0,8876,,,,,,,,
1666257036279,0,8877,,,,,,,,
1666257036280,0,8878,,,,,,,,
1666257036281,0,8879,,,,,,,,
1666257036282,65535,8880,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257036283,0,8881,,,,,,,,
1666257036284,0,8882,,,,,,,,
1666257036285,0,8883,,,,,,,,
1666257036286,0,8884,,,,,,,,
1666257036287,65535,8885,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036288,0,8886,,,,,,,,
1666257036289,0,8887,,,,,,,,
1666257036290,0,8888,,,,,,,,
1666257036291,65534,8889,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257036292,0,8890,,,,,,,,
1666257036293,0,8891,,,,,,,,
1666257036294,0,8892,,,,,,,,
1666257036295,0,8893,,,,,,,,
1666257036296,0,8894,,,,,,,,
1666257036297,0,8895,,,,,,,,
1666257036298,0,8896,,,,,,,,
1666257036299,0,8897,,,,,,,,
1666257036300,0,8898,,,,,,,,
1666257036301,0,8899,,,,,,,,
1666257036302,0,8900,,,,,,,,
1666257036303,0,8901,,,,,,,,
1666257036304,0,8902,,,,,,,,
1666257036305,0,8903,,,,,,,,
1666257036306,0,8904,,,,,,,,
1666257036307,65535,8905,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036308,0,8906,,,,,,,,
1666257036309,0,8907,,,,,,,,
1666257036310,0,8908,,,,,,,,
1666257036311,0,8909,,,,,,,,
1666257036312,0,8910,,,,,,,,
1666257036313,0,8911,,,,,,,,
1666257036314,0,8912,,,,,,,,
1666257036315,0,8913,,,,,,,,
1666257036316,0,8914,,,,,,,,
1666257036317,0,8915,,,,,,,,
1666257036318,0,8916,,,,,,,,
1666257036319,0,8917,,,,,,,,
1666257036320,0,8918,,,,,,,,
1666257036321,0,8919,,,,,,,,
1666257036322,0,8920,,,,,,,,
1666257036323,0,8921,,,,,,,,
1666257036324,0,8922,,,,,,,,
1666257036325,57333,8923,40.0,22.0,2.0,0.0,27.0,3.0,3.0,000000000001001110100100010
1666257036326,0,8924,,,,,,,,
1666257036327,65535,8925,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036327,31355,8925,40.0,16.0,2.0,2.0,28.0,29.0,3.0,1000010001100110101110100000
1666257036328,0,8926,,,,,,,,
1666257036329,0,8927,,,,,,,,
1666257036330,0,8928,,,,,,,,
1666257036331,65534,8929,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257036332,0,8930,,,,,,,,
1666257036333,0,8931,,,,,,,,
1666257036334,0,8932,,,,,,,,
1666257036335,31355,8933,15.0,10.0,2.0,0.0,28.0,29.0,3.0,0000100010010100101101000100
1666257036336,31355,8934,15.0,12.0,2.0,0.0,28.0,29.0,3.0,0000100010100100101001000000
1666257036337,31355,8935,15.0,6.0,2.0,0.0,28.0,29.0,3.0,0000100010101000101001000000
1666257036338,31355,8936,15.0,12.0,2.0,0.0,28.0,29.0,3.0,0000100010010100101101000100
1666257036339,31355,8937,15.0,12.0,2.0,0.0,28.0,29.0,3.0,0000100001110000101101000000
1666257036340,31355,8938,15.0,10.0,2.0,0.0,28.0,29.0,3.0,0000100001000100101001000000
1666257036341,31355,8939,15.0,12.0,2.0,0.0,28.0,29.0,3.0,0000100001000100101101000100
1666257036342,0,8940,,,,,,,,
1666257036343,31355,8941,40.0,36.0,4.0,6.0,45.0,29.0,3.0,000000000000000010000111100000110000000001000
1666257036344,0,8942,,,,,,,,
1666257036345,0,8943,,,,,,,,
1666257036346,0,8944,,,,,,,,
1666257036347,65535,8945,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036348,0,8946,,,,,,,,
1666257036349,0,8947,,,,,,,,
1666257036350,0,8948,,,,,,,,
1666257036351,0,8949,,,,,,,,
1666257036352,0,8950,,,,,,,,
1666257036353,0,8951,,,,,,,,
1666257036354,0,8952,,,,,,,,
1666257036355,0,8953,,,,,,,,
1666257036356,0,8954,,,,,,,,
1666257036357,0,8955,,,,,,,,
1666257036358,0,8956,,,,,,,,
1666257036359,0,8957,,,,,,,,
1666257036360,0,8958,,,,,,,,
1666257036361,0,8959,,,,,,,,
1666257036362,0,8960,,,,,,,,
1666257036363,65535,8961,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257036364,0,8962,,,,,,,,
1666257036365,0,8963,,,,,,,,
1666257036366,0,8964,,,,,,,,
1666257036367,65535,8965,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036368,0,8966,,,,,,,,
1666257036369,0,8967,,,,,,,,
1666257036370,0,8968,,,,,,,,
1666257036371,65534,8969,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257036372,0,8970,,,,,,,,
1666257036373,0,8971,,,,,,,,
1666257036374,65535,8972,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257036375,0,8973,,,,,,,,
1666257036376,0,8974,,,,,,,,
1666257036377,0,8975,,,,,,,,
1666257036378,0,8976,,,,,,,,
1666257036379,0,8977,,,,,,,,
1666257036380,0,8978,,,,,,,,
1666257036381,0,8979,,,,,,,,
1666257036382,65535,8980,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257036383,0,8981,,,,,,,,
1666257036384,0,8982,,,,,,,,
1666257036385,0,8983,,,,,,,,
1666257036386,0,8984,,,,,,,,
1666257036387,65535,8985,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036388,0,8986,,,,,,,,
1666257036389,0,8987,,,,,,,,
1666257036390,0,8988,,,,,,,,
1666257036391,0,8989,,,,,,,,
1666257036392,0,8990,,,,,,,,
1666257036393,0,8991,,,,,,,,
1666257036394,0,8992,,,,,,,,
1666257036395,0,8993,,,,,,,,
1666257036396,0,8994,,,,,,,,
1666257036397,0,8995,,,,,,,,
1666257036398,0,8996,,,,,,,,
1666257036399,0,8997,,,,,,,,
1666257036400,0,8998,,,,,,,,
1666257036401,0,8999,,,,,,,,
1666257036402,65535,9000,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257036402,18863,9000,15.0,12.0,2.0,0.0,27.0,27.0,2.0,000000000110011110110100010
1666257036403,0,9001,,,,,,,,
1666257036404,0,9002,,,,,,,,
1666257036405,0,9003,,,,,,,,
1666257036406,0,9004,,,,,,,,
1666257036407,65535,9005,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036408,0,9006,,,,,,,,
1666257036409,0,9007,,,,,,,,
1666257036410,0,9008,,,,,,,,
1666257036411,0,9009,,,,,,,,
1666257036412,19379,9010,40.0,16.0,8.0,0.0,27.0,25.0,4.0,000000100111111110100000010
1666257036413,0,9011,,,,,,,,
1666257036414,0,9012,,,,,,,,
1666257036415,0,9013,,,,,,,,
1666257036416,0,9014,,,,,,,,
1666257036417,0,9015,,,,,,,,
1666257036418,0,9016,,,,,,,,
1666257036419,0,9017,,,,,,,,
1666257036420,0,9018,,,,,,,,
1666257036421,0,9019,,,,,,,,
1666257036422,65535,9020,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036423,0,9021,,,,,,,,
1666257036424,0,9022,,,,,,,,
1666257036425,0,9023,,,,,,,,
1666257036426,0,9024,,,,,,,,
1666257036427,65535,9025,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036428,0,9026,,,,,,,,
1666257036429,0,9027,,,,,,,,
1666257036430,0,9028,,,,,,,,
1666257036431,0,9029,,,,,,,,
1666257036432,54519,9030,15.0,0.0,8.0,0.0,28.0,48.0,8.0,0000000100111111101101000010
1666257036433,0,9031,,,,,,,,
1666257036434,0,9032,,,,,,,,
1666257036435,0,9033,,,,,,,,
1666257036436,0,9034,,,,,,,,
1666257036437,0,9035,,,,,,,,
1666257036438,0,9036,,,,,,,,
1666257036439,0,9037,,,,,,,,
1666257036440,0,9038,,,,,,,,
1666257036441,0,9039,,,,,,,,
1666257036442,65535,9040,65.0,12.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257036443,0,9041,,,,,,,,
1666257036444,0,9042,,,,,,,,
1666257036445,0,9043,,,,,,,,
1666257036446,0,9044,,,,,,,,
1666257036447,65535,9045,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036448,0,9046,,,,,,,,
1666257036449,0,9047,,,,,,,,
1666257036450,0,9048,,,,,,,,
1666257036451,0,9049,,,,,,,,
1666257036452,0,9050,,,,,,,,
1666257036453,0,9051,,,,,,,,
1666257036454,0,9052,,,,,,,,
1666257036455,0,9053,,,,,,,,
1666257036456,0,9054,,,,,,,,
1666257036457,0,9055,,,,,,,,
1666257036458,0,9056,,,,,,,,
1666257036459,0,9057,,,,,,,,
1666257036460,0,9058,,,,,,,,
1666257036461,0,9059,,,,,,,,
1666257036462,0,9060,,,,,,,,
1666257036463,0,9061,,,,,,,,
1666257036464,0,9062,,,,,,,,
1666257036465,0,9063,,,,,,,,
1666257036466,0,9064,,,,,,,,
1666257036467,65535,9065,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036468,0,9066,,,,,,,,
1666257036469,0,9067,,,,,,,,
1666257036470,0,9068,,,,,,,,
1666257036471,0,9069,,,,,,,,
1666257036472,0,9070,,,,,,,,
1666257036473,0,9071,,,,,,,,
1666257036474,0,9072,,,,,,,,
1666257036475,0,9073,,,,,,,,
1666257036476,0,9074,,,,,,,,
1666257036477,0,9075,,,,,,,,
1666257036478,0,9076,,,,,,,,
1666257036479,0,9077,,,,,,,,
1666257036480,0,9078,,,,,,,,
1666257036481,0,9079,,,,,,,,
1666257036482,0,9080,,,,,,,,
1666257036483,0,9081,,,,,,,,
1666257036484,0,9082,,,,,,,,
1666257036485,57333,9083,15.0,10.0,2.0,0.0,27.0,3.0,3.0,000000000001001110110100010
1666257036486,0,9084,,,,,,,,
1666257036487,65535,9085,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036487,31355,9085,15.0,6.0,2.0,0.0,28.0,29.0,3.0,0000000110101011101010000100
1666257036488,0,9086,,,,,,,,
1666257036489,0,9087,,,,,,,,
1666257036490,0,9088,,,,,,,,
1666257036491,65534,9089,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257036492,0,9090,,,,,,,,
1666257036493,0,9091,,,,,,,,
1666257036494,0,9092,,,,,,,,
1666257036495,0,9093,,,,,,,,
1666257036496,0,9094,,,,,,,,
1666257036497,0,9095,,,,,,,,
1666257036498,54519,9096,15.0,8.0,4.0,0.0,28.0,48.0,8.0,0000001110010101111101000010
1666257036499,0,9097,,,,,,,,
1666257036500,0,9098,,,,,,,,
1666257036501,0,9099,,,,,,,,
1666257036502,0,9100,,,,,,,,
1666257036503,0,9101,,,,,,,,
1666257036504,0,9102,,,,,,,,
1666257036505,0,9103,,,,,,,,
1666257036506,54519,9104,15.0,0.0,8.0,0.0,28.0,48.0,8.0,0000001110010111110101000010
1666257036507,65535,9105,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036508,0,9106,,,,,,,,
1666257036509,0,9107,,,,,,,,
1666257036510,0,9108,,,,,,,,
1666257036511,0,9109,,,,,,,,
1666257036512,0,9110,,,,,,,,
1666257036513,0,9111,,,,,,,,
1666257036514,0,9112,,,,,,,,
1666257036515,0,9113,,,,,,,,
1666257036516,0,9114,,,,,,,,
1666257036517,0,9115,,,,,,,,
1666257036518,0,9116,,,,,,,,
1666257036519,0,9117,,,,,,,,
1666257036520,0,9118,,,,,,,,
1666257036521,0,9119,,,,,,,,
1666257036522,0,9120,,,,,,,,
1666257036523,65535,9121,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257036524,0,9122,,,,,,,,
1666257036525,0,9123,,,,,,,,
1666257036526,0,9124,,,,,,,,
1666257036527,65535,9125,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036528,0,9126,,,,,,,,
1666257036529,0,9127,,,,,,,,
1666257036530,0,9128,,,,,,,,
1666257036531,0,9129,,,,,,,,
1666257036532,0,9130,,,,,,,,
1666257036533,0,9131,,,,,,,,
1666257036534,65535,9132,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257036535,0,9133,,,,,,,,
1666257036536,0,9134,,,,,,,,
1666257036537,0,9135,,,,,,,,
1666257036538,0,9136,,,,,,,,
1666257036539,0,9137,,,,,,,,
1666257036540,0,9138,,,,,,,,
1666257036541,0,9139,,,,,,,,
1666257036542,65535,9140,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257036543,0,9141,,,,,,,,
1666257036544,0,9142,,,,,,,,
1666257036545,0,9143,,,,,,,,
1666257036546,0,9144,,,,,,,,
1666257036547,65535,9145,65.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036548,0,9146,,,,,,,,
1666257036549,0,9147,,,,,,,,
1666257036550,0,9148,,,,,,,,
1666257036551,0,9149,,,,,,,,
1666257036552,0,9150,,,,,,,,
1666257036553,0,9151,,,,,,,,
1666257036554,0,9152,,,,,,,,
1666257036555,0,9153,,,,,,,,
1666257036556,0,9154,,,,,,,,
1666257036557,0,9155,,,,,,,,
1666257036558,0,9156,,,,,,,,
1666257036559,0,9157,,,,,,,,
1666257036560,0,9158,,,,,,,,
1666257036561,0,9159,,,,,,,,
1666257036562,65535,9160,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257036562,18863,9160,40.0,30.0,2.0,0.0,27.0,27.0,2.0,000000010001001110100000010
1666257036563,0,9161,,,,,,,,
1666257036564,0,9162,,,,,,,,
1666257036565,0,9163,,,,,,,,
1666257036566,0,9164,,,,,,,,
1666257036567,65535,9165,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036568,0,9166,,,,,,,,
1666257036569,0,9167,,,,,,,,
1666257036570,0,9168,,,,,,,,
1666257036571,0,9169,,,,,,,,
1666257036572,0,9170,,,,,,,,
1666257036573,0,9171,,,,,,,,
1666257036574,0,9172,,,,,,,,
1666257036575,0,9173,,,,,,,,
1666257036576,0,9174,,,,,,,,
1666257036577,0,9175,,,,,,,,
1666257036578,0,9176,,,,,,,,
1666257036579,0,9177,,,,,,,,
1666257036580,0,9178,,,,,,,,
1666257036581,0,9179,,,,,,,,
1666257036582,0,9180,,,,,,,,
1666257036583,0,9181,,,,,,,,
1666257036584,0,9182,,,,,,,,
1666257036585,0,9183,,,,,,,,
1666257036586,0,9184,,,,,,,,
1666257036587,65535,9185,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036588,0,9186,,,,,,,,
1666257036589,0,9187,,,,,,,,
1666257036590,0,9188,,,,,,,,
1666257036591,0,9189,,,,,,,,
1666257036592,0,9190,,,,,,,,
1666257036593,0,9191,,,,,,,,
1666257036594,0,9192,,,,,,,,
1666257036595,0,9193,,,,,,,,
1666257036596,0,9194,,,,,,,,
1666257036597,0,9195,,,,,,,,
1666257036598,0,9196,,,,,,,,
1666257036599,0,9197,,,,,,,,
1666257036600,0,9198,,,,,,,,
1666257036601,0,9199,,,,,,,,
1666257036602,65535,9200,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257036603,0,9201,,,,,,,,
1666257036604,0,9202,,,,,,,,
1666257036605,0,9203,,,,,,,,
1666257036606,0,9204,,,,,,,,
1666257036607,65535,9205,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036608,0,9206,,,,,,,,
1666257036609,0,9207,,,,,,,,
1666257036610,0,9208,,,,,,,,
1666257036611,65534,9209,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257036612,0,9210,,,,,,,,
1666257036613,0,9211,,,,,,,,
1666257036614,0,9212,,,,,,,,
1666257036615,0,9213,,,,,,,,
1666257036616,0,9214,,,,,,,,
1666257036617,0,9215,,,,,,,,
1666257036618,0,9216,,,,,,,,
1666257036619,0,9217,,,,,,,,
1666257036620,0,9218,,,,,,,,
1666257036621,0,9219,,,,,,,,
1666257036622,0,9220,,,,,,,,
1666257036623,0,9221,,,,,,,,
1666257036624,0,9222,,,,,,,,
1666257036625,0,9223,,,,,,,,
1666257036626,0,9224,,,,,,,,
1666257036627,65535,9225,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036628,0,9226,,,,,,,,
1666257036629,0,9227,,,,,,,,
1666257036630,0,9228,,,,,,,,
1666257036631,0,9229,,,,,,,,
1666257036632,0,9230,,,,,,,,
1666257036633,0,9231,,,,,,,,
1666257036634,0,9232,,,,,,,,
1666257036635,0,9233,,,,,,,,
1666257036636,0,9234,,,,,,,,
1666257036637,0,9235,,,,,,,,
1666257036638,2,9236,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257036639,0,9237,,,,,,,,
1666257036640,0,9238,,,,,,,,
1666257036641,0,9239,,,,,,,,
1666257036642,0,9240,,,,,,,,
1666257036643,0,9241,,,,,,,,
1666257036644,0,9242,,,,,,,,
1666257036645,0,9243,,,,,,,,
1666257036646,0,9244,,,,,,,,
1666257036647,65535,9245,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036648,0,9246,,,,,,,,
1666257036649,0,9247,,,,,,,,
1666257036650,0,9248,,,,,,,,
1666257036651,0,9249,,,,,,,,
1666257036652,0,9250,,,,,,,,
1666257036653,0,9251,,,,,,,,
1666257036654,0,9252,,,,,,,,
1666257036655,0,9253,,,,,,,,
1666257036656,0,9254,,,,,,,,
1666257036657,0,9255,,,,,,,,
1666257036658,0,9256,,,,,,,,
1666257036659,43291,9257,15.0,0.0,8.0,0.0,27.0,12.0,5.0,000010000101110010110100000
1666257036660,0,9258,,,,,,,,
1666257036661,0,9259,,,,,,,,
1666257036662,43291,9260,15.0,4.0,4.0,0.0,27.0,12.0,5.0,000010000100010010110100010
1666257036663,43291,9261,40.0,0.0,8.0,0.0,27.0,12.0,5.0,000010001110010010110100000
1666257036664,43291,9262,40.0,16.0,8.0,0.0,27.0,12.0,5.0,000010000101000010110100000
1666257036665,0,9263,,,,,,,,
1666257036666,0,9264,,,,,,,,
1666257036667,54519,9265,65.0,40.0,8.0,6.0,45.0,48.0,8.0,001000001111100000000111000000010000000001001
1666257036667,43291,9265,65.0,48.0,8.0,6.0,45.0,12.0,5.0,000000000000000010000100100000010000000001000
1666257036667,65535,9265,65.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036668,0,9266,,,,,,,,
1666257036669,0,9267,,,,,,,,
1666257036670,0,9268,,,,,,,,
1666257036671,0,9269,,,,,,,,
1666257036672,0,9270,,,,,,,,
1666257036673,0,9271,,,,,,,,
1666257036674,0,9272,,,,,,,,
1666257036675,0,9273,,,,,,,,
1666257036676,0,9274,,,,,,,,
1666257036677,0,9275,,,,,,,,
1666257036678,0,9276,,,,,,,,
1666257036679,0,9277,,,,,,,,
1666257036680,0,9278,,,,,,,,
1666257036681,0,9279,,,,,,,,
1666257036682,0,9280,,,,,,,,
1666257036683,65535,9281,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257036684,57333,9282,15.0,12.0,2.0,0.0,27.0,3.0,3.0,000000000001001110101000010
1666257036685,0,9283,,,,,,,,
1666257036686,0,9284,,,,,,,,
1666257036687,65535,9285,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036688,0,9286,,,,,,,,
1666257036689,0,9287,,,,,,,,
1666257036690,0,9288,,,,,,,,
1666257036691,65534,9289,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257036692,0,9290,,,,,,,,
1666257036693,0,9291,,,,,,,,
1666257036694,43291,9292,65.0,56.0,8.0,6.0,45.0,12.0,5.0,000000001000000000100101000100010000000001000
1666257036694,65535,9292,65.0,12.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257036695,0,9293,,,,,,,,
1666257036696,0,9294,,,,,,,,
1666257036697,0,9295,,,,,,,,
1666257036698,0,9296,,,,,,,,
1666257036699,0,9297,,,,,,,,
1666257036700,0,9298,,,,,,,,
1666257036701,0,9299,,,,,,,,
1666257036702,43291,9300,40.0,16.0,8.0,0.0,27.0,12.0,5.0,000001001001001010000100000
1666257036702,65535,9300,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257036703,43291,9301,40.0,8.0,8.0,0.0,27.0,12.0,5.0,000000100100001001000100000
1666257036704,43291,9302,15.0,0.0,8.0,0.0,27.0,12.0,5.0,000000011000001010000100000
1666257036705,43291,9303,15.0,0.0,8.0,0.0,27.0,12.0,5.0,000000011000001010010100000
1666257036706,43291,9304,15.0,8.0,4.0,0.0,27.0,12.0,5.0,000000010111101010010100000
1666257036707,54519,9305,40.0,0.0,8.0,6.0,45.0,48.0,8.0,000000010111100100000111000000010000000001001
1666257036707,43291,9305,40.0,32.0,8.0,0.0,27.0,12.0,5.0,000000010111101010000100000
1666257036707,65535,9305,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036708,43291,9306,15.0,8.0,4.0,0.0,27.0,12.0,5.0,000000100100001001010100000
1666257036709,0,9307,,,,,,,,
1666257036710,0,9308,,,,,,,,
1666257036711,0,9309,,,,,,,,
1666257036712,0,9310,,,,,,,,
1666257036713,0,9311,,,,,,,,
1666257036714,0,9312,,,,,,,,
1666257036715,0,9313,,,,,,,,
1666257036716,0,9314,,,,,,,,
1666257036717,0,9315,,,,,,,,
1666257036718,0,9316,,,,,,,,
1666257036719,0,9317,,,,,,,,
1666257036720,0,9318,,,,,,,,
1666257036721,0,9319,,,,,,,,
1666257036722,43291,9320,15.0,4.0,4.0,0.0,27.0,12.0,5.0,000000111001111010000000100
1666257036722,65535,9320,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257036723,0,9321,,,,,,,,
1666257036724,0,9322,,,,,,,,
1666257036725,0,9323,,,,,,,,
1666257036726,0,9324,,,,,,,,
1666257036727,65535,9325,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036728,0,9326,,,,,,,,
1666257036729,0,9327,,,,,,,,
1666257036730,0,9328,,,,,,,,
1666257036731,65534,9329,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257036732,0,9330,,,,,,,,
1666257036733,0,9331,,,,,,,,
1666257036734,0,9332,,,,,,,,
1666257036735,0,9333,,,,,,,,
1666257036736,0,9334,,,,,,,,
1666257036737,0,9335,,,,,,,,
1666257036738,0,9336,,,,,,,,
1666257036739,0,9337,,,,,,,,
