Time,rnti,SFN,elapsed,CFI,RBmeanllr,format,preamble,ta,nb_TB,MCSi_1,MCSi_2,TBS_1,TBS_2,nb_PRB,connection_id
1698072550801,65535,8160,0.25,2,1.63,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072550806,65535,8165,0.2,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072550810,2087,8169,0.37,2,0.94,0.0,6.0,8.0,1,21,-2,840,-2,2,13
1698072550815,2087,8174,0.45,2,1.21,0.0,6.0,8.0,1,19,-2,1160,-2,3,13
1698072550826,65535,8185,0.34,2,1.37,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072550830,2087,8189,0.47,2,0.96,0.0,6.0,8.0,1,19,-2,776,-2,2,13
1698072550845,2087,8204,0.32,2,1.08,0.0,6.0,8.0,1,14,-2,1000,-2,4,13
1698072550846,65535,8205,0.39,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072550850,2087,8209,0.26,3,1.18,0.0,6.0,8.0,1,17,-2,968,-2,3,13
1698072550850,65534,8209,0.26,3,1.49,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072550866,65535,8225,0.21,3,1.39,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072550870,2087,8229,0.38,2,1.0,0.0,6.0,8.0,1,19,-2,776,-2,2,13
1698072550875,2087,8234,0.29,1,1.34,0.0,6.0,8.0,1,22,-2,904,-2,2,13
1698072550881,65535,8240,0.24,2,1.57,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072550886,65535,8245,0.4,2,1.39,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072550905,2087,8264,0.14,1,1.27,0.0,6.0,8.0,1,23,-2,1000,-2,2,13
1698072550906,65535,8265,0.07,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072550910,65534,8269,0.34,2,1.36,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072550915,2087,8274,0.2,1,1.18,0.0,6.0,8.0,1,22,-2,904,-2,2,13
1698072550926,65535,8285,0.22,2,1.4,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072550945,2087,8304,0.21,1,1.08,0.0,6.0,8.0,1,19,-2,776,-2,2,13
1698072550946,65535,8305,0.04,2,1.51,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072550950,65534,8309,0.69,2,1.6,2.0,0.0,0.0,1,7,-2,224,-2,18,2
1698072550955,2087,8314,0.38,1,1.31,0.0,6.0,8.0,1,21,-2,840,-2,2,13
1698072550961,65535,8320,0.22,2,1.51,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072550966,65535,8325,0.39,3,1.48,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072550970,65534,8329,0.06,1,1.53,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072550971,65535,8330,0.13,2,1.5,2.0,0.0,0.0,1,18,-2,776,-2,50,3
1698072550976,65535,8335,0.28,2,1.47,2.0,0.0,0.0,1,18,-2,776,-2,6,3
1698072550981,65535,8340,0.29,2,1.66,2.0,0.0,0.0,1,4,-2,120,-2,12,3
1698072550986,65535,8345,0.18,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551006,65535,8365,0.4,3,1.46,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551026,65535,8385,0.58,2,1.56,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551030,65534,8389,0.28,2,1.35,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551041,65535,8400,0.25,2,1.56,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551046,65535,8405,0.22,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551066,65535,8425,0.52,2,1.6,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551086,65535,8445,0.3,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551106,65535,8465,0.2,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551121,65535,8480,0.27,2,1.52,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551126,65535,8485,0.65,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551146,65535,8505,0.72,2,1.52,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551150,65534,8509,0.39,2,1.49,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551166,65535,8525,0.14,2,1.5,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551186,65535,8545,0.2,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551192,1683,8551,0.3,2,1.68,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072551193,1683,8552,0.14,2,1.2,0.0,28.0,16.0,1,29,-2,0,-2,4,5
1698072551201,65535,8560,0.23,2,1.6,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551206,65535,8565,0.17,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551210,65534,8569,0.4,2,1.45,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551226,65535,8585,0.17,2,1.52,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551230,65534,8589,0.17,2,1.37,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551246,65535,8605,0.24,2,1.57,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551250,65534,8609,0.15,2,1.48,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072551266,65535,8625,0.66,3,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551270,65534,8629,0.58,2,1.45,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551281,65535,8640,0.25,2,1.58,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551286,65535,8645,0.25,2,1.5,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551306,65535,8665,0.18,2,1.51,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551310,65534,8669,0.38,2,1.45,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551326,65535,8685,0.09,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551330,65534,8689,0.25,2,1.57,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551346,65535,8705,0.02,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551350,65534,8709,0.1,2,1.53,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551361,65535,8720,0.1,2,1.58,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551366,65535,8725,0.03,2,1.35,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551370,65534,8729,0.01,2,1.42,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551386,65535,8745,0.04,2,1.35,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551406,65535,8765,0.04,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551410,65534,8769,0.27,2,1.46,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551426,65535,8785,0.37,2,1.5,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551441,65535,8800,0.11,2,1.62,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551446,65535,8805,0.4,3,1.48,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551450,65534,8809,0.17,2,1.55,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551466,65535,8825,0.17,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551470,65534,8829,0.05,2,1.36,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551486,65535,8845,0.21,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551490,65534,8849,0.26,1,1.67,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072551506,65535,8865,0.24,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551510,65534,8869,0.23,2,1.48,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551521,65535,8880,0.46,2,1.62,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551526,65535,8885,0.46,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551530,65534,8889,0.24,1,1.48,2.0,0.0,0.0,1,5,-2,144,-2,12,2
1698072551546,65535,8905,0.04,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551566,65535,8925,0.26,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551586,65535,8945,0.6,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551601,65535,8960,0.21,2,1.77,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551606,65535,8965,0.6,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551611,65535,8970,0.22,2,1.61,2.0,0.0,0.0,1,18,-2,776,-2,50,3
1698072551616,65535,8975,0.25,2,1.42,2.0,0.0,0.0,1,18,-2,776,-2,6,3
1698072551621,65535,8980,0.14,2,1.58,2.0,0.0,0.0,1,4,-2,120,-2,12,3
1698072551626,65535,8985,0.08,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551646,65535,9005,0.2,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551666,65535,9025,0.07,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551675,1759,9034,0.21,3,1.84,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072551676,1759,9035,0.29,3,1.95,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072551681,65535,9040,0.03,2,1.55,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551686,65535,9045,0.19,2,1.5,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551706,65535,9065,0.01,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551726,65535,9085,0.26,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551730,65534,9089,0.21,2,1.46,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072551746,65535,9105,0.1,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551750,65534,9109,0.07,2,1.49,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551761,65535,9120,0.03,2,1.64,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551766,65535,9125,0.01,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551770,65534,9129,0.07,2,1.5,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551786,65535,9145,0.19,2,1.4,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551806,65535,9165,0.03,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551810,65534,9169,0.03,2,1.5,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551826,65535,9185,0.01,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551841,65535,9200,0.2,2,1.67,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072551846,65535,9205,0.35,2,1.39,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551866,65535,9225,0.03,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551870,65534,9229,0.34,1,1.56,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072551886,65535,9245,0.32,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551906,65535,9265,0.01,2,1.4,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551921,65535,9280,0.64,3,1.45,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072551926,65535,9285,0.34,3,1.46,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072551946,65535,9305,0.02,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551966,65535,9325,0.03,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072551970,65534,9329,0.02,2,1.48,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072551986,65535,9345,0.03,2,1.31,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552001,65535,9360,0.03,2,1.64,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552006,65535,9365,0.01,2,1.4,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552026,65535,9385,0.09,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552046,65535,9405,0.07,2,1.37,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552066,65535,9425,0.01,2,1.35,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552070,65534,9429,0.35,2,1.5,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552081,65535,9440,0.37,2,1.71,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552086,65535,9445,0.01,3,1.41,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552106,65535,9465,0.03,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552110,65534,9469,0.07,2,1.41,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552126,65535,9485,0.03,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552130,65534,9489,0.34,2,1.5,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072552146,65535,9505,0.3,2,1.4,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552150,65534,9509,0.25,1,1.6,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552161,65535,9520,0.21,2,1.52,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552166,65535,9525,0.34,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552186,65535,9545,0.17,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552206,65535,9565,0.16,2,1.38,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552210,65534,9569,0.1,1,1.61,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552226,65535,9585,0.04,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552230,65534,9589,0.21,2,1.58,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552241,65535,9600,0.36,2,1.56,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552246,65535,9605,0.2,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552250,65534,9609,0.52,2,1.53,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072552251,65535,9610,0.69,3,1.52,2.0,0.0,0.0,1,18,-2,776,-2,50,3
1698072552256,65535,9615,0.24,2,1.34,2.0,0.0,0.0,1,18,-2,776,-2,12,3
1698072552261,65535,9620,0.26,2,1.6,2.0,0.0,0.0,1,4,-2,120,-2,12,3
1698072552266,65535,9625,0.21,2,1.53,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552270,65534,9629,0.26,2,1.4,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552286,65535,9645,0.33,2,1.54,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552306,65535,9665,0.22,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552321,65535,9680,0.34,2,1.51,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552326,65535,9685,0.41,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552330,65534,9689,0.26,2,1.42,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552346,65535,9705,0.24,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552350,65534,9709,0.12,2,1.5,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072552366,65535,9725,0.24,2,1.44,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552386,65535,9745,0.2,2,1.5,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552401,65535,9760,0.37,3,1.5,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072552406,65535,9765,0.16,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552410,65534,9769,0.24,3,1.5,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552426,65535,9785,0.52,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552446,65535,9805,0.29,3,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552466,65535,9825,0.25,2,1.55,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552470,65534,9829,0.28,2,1.5,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552481,65535,9840,0.24,2,1.54,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552486,65535,9845,0.17,2,1.61,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552490,65534,9849,0.29,2,1.49,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552506,65535,9865,0.66,2,1.56,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552526,65535,9885,0.28,2,1.51,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552546,65535,9905,0.27,2,1.54,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552561,65535,9920,0.36,2,1.58,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552566,65535,9925,0.28,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552570,65534,9929,0.29,2,1.46,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072552586,65535,9945,0.31,2,1.49,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552590,65534,9949,0.48,2,1.58,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552606,65535,9965,0.54,2,1.61,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552626,65535,9985,0.66,3,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552630,65534,9989,0.63,2,1.55,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552641,65535,10000,0.39,2,1.49,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552646,65535,10005,0.37,2,1.51,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552650,65534,10009,0.36,3,1.56,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552666,65535,10025,0.5,2,1.62,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552686,65535,10045,0.35,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552706,65535,10065,0.3,2,1.59,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552710,65534,10069,0.23,2,1.61,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552721,65535,10080,0.25,3,1.41,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072552726,65535,10085,0.71,2,1.6,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552730,65534,10089,0.64,2,1.49,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552746,65535,10105,0.52,3,1.53,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552750,65534,10109,0.36,2,1.5,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072552766,65535,10125,0.89,3,1.53,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552770,65534,10129,0.66,2,1.63,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072552786,65535,10145,0.36,2,1.49,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552790,65534,10149,0.47,2,1.36,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072552801,65535,10160,0.27,3,1.36,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072552806,65535,10165,0.35,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552810,65534,10169,0.23,2,1.39,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072552826,65535,10185,0.26,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552846,65535,10205,0.33,2,1.5,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552866,65535,10225,0.25,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552881,65535,0,0.23,2,1.54,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552886,65535,5,0.25,3,1.49,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552890,65534,9,0.34,2,1.44,2.0,0.0,0.0,1,5,-2,144,-2,12,2
1698072552891,65535,10,0.4,2,1.49,2.0,0.0,0.0,1,18,-2,776,-2,50,3
1698072552896,65535,15,0.26,2,1.4,2.0,0.0,0.0,1,18,-2,776,-2,6,3
1698072552901,65535,20,0.3,2,1.65,2.0,0.0,0.0,1,4,-2,120,-2,12,3
1698072552906,65535,25,0.24,2,1.51,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552926,65535,45,0.23,2,1.49,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552946,65535,65,0.16,2,1.54,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552950,65534,69,0.03,2,1.48,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072552961,65535,80,0.22,2,1.58,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072552966,65535,85,0.1,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072552986,65535,105,0.17,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072552990,65534,109,0.07,2,1.47,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072553006,65535,125,0.15,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553026,65535,145,0.09,2,1.53,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553030,65534,149,0.11,2,1.56,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553041,65535,160,0.17,2,1.59,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072553046,65535,165,0.16,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072553050,65534,169,0.1,2,1.51,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553066,65535,185,0.3,2,1.4,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553086,65535,205,0.04,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553106,65535,225,0.14,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553110,65534,229,0.06,1,1.54,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553121,65535,240,0.04,2,1.64,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072553126,65535,245,0.2,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072553146,65535,265,0.15,2,1.37,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553166,65535,285,0.14,2,1.5,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553170,65534,289,0.01,2,1.43,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072553186,65535,305,0.17,2,1.4,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553201,65535,320,0.22,2,1.64,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072553206,65535,325,0.29,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072553210,65534,329,0.25,2,1.27,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553226,65535,345,0.01,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553230,65534,349,0.42,2,1.52,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553246,65535,365,0.69,3,1.32,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553266,65535,385,0.36,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553270,65534,389,0.43,2,1.38,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553281,65535,400,0.19,3,1.52,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072553286,65535,405,0.27,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072553306,65535,425,0.29,2,1.46,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553326,65535,445,0.5,3,1.38,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553330,65534,449,0.42,2,1.48,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553346,65535,465,0.32,2,1.49,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553350,65534,469,0.28,2,1.41,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553354,1729,473,0.14,2,1.12,0.0,52.0,12.0,1,21,-2,840,-2,2,7
1698072553361,65535,480,0.09,2,1.67,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072553364,1729,483,0.15,1,1.19,0.0,52.0,12.0,1,21,-2,840,-2,2,7
1698072553366,65535,485,0.38,2,1.33,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072553384,1729,503,0.25,2,1.0,0.0,52.0,12.0,1,21,-2,1288,-2,3,7
1698072553386,65535,505,0.14,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553389,1729,508,0.13,2,1.01,0.0,52.0,12.0,1,25,-2,1128,-2,2,7
1698072553406,65535,525,0.35,2,1.31,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553409,1729,528,0.42,2,1.16,0.0,52.0,12.0,1,17,-2,968,-2,3,7
1698072553419,1729,538,0.24,2,1.04,0.0,52.0,12.0,1,13,-2,904,-2,4,7
1698072553426,65535,545,0.21,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553430,65534,549,0.32,2,1.64,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553440,2041,559,0.33,2,1.81,6.0,16.0,4.0,1,0,-2,56,-2,3,12
1698072553441,65535,560,0.42,2,1.54,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072553441,2041,560,0.42,2,1.47,0.0,16.0,4.0,1,2,-2,520,-2,12,12
1698072553446,65535,565,0.21,2,1.39,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072553449,2041,568,0.25,2,1.52,0.0,16.0,4.0,1,2,-2,520,-2,12,12
1698072553450,1729,569,0.16,3,0.98,0.0,52.0,12.0,1,19,-2,776,-2,2,7
1698072553457,2041,576,0.24,2,1.51,0.0,16.0,4.0,1,30,-2,520,-2,12,12
1698072553465,2041,584,0.19,2,1.46,0.0,16.0,4.0,1,31,-2,520,-2,12,12
1698072553466,65535,585,0.21,2,1.42,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553470,65534,589,0.19,2,1.36,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553473,2041,592,0.2,2,1.59,0.0,16.0,4.0,1,29,-2,520,-2,12,12
1698072553486,65535,605,0.14,2,1.37,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553490,65534,609,0.07,2,1.62,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072553506,65535,625,0.25,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072553514,1729,633,0.32,1,1.24,0.0,52.0,12.0,1,21,-2,1288,-2,3,7
1698072553521,65535,640,0.32,2,1.59,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072553526,65535,645,0.21,2,1.39,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072553531,65535,650,0.32,2,1.7,2.0,0.0,0.0,1,18,-2,776,-2,50,3
1698072553536,65535,655,0.32,2,1.42,2.0,0.0,0.0,1,18,-2,776,-2,6,3
